year,title
2017,Inhibition of HeLa cells metastasis by bioactive compounds in crocodile (Crocodylus siamensis) white blood cells extract.
2017,Cytotoxic response of platinum-coated gold nanorods in human breast cancer cells at very low exposure levels.
2020,A tutorial on oxidative stress and redox signaling with application to exercise and sedentariness.
2020,Post-Menopausal Vaginal Hemorrhage Related to the Use of a Hop-Containing Phytotherapeutic Product.
2020,"Yellow Feet in a Patient with Breast and Thyroid Carcinoma, Due to Oral Intake of Turmeric."
2020,Dental implant treatment in a young woman after marginal mandibulectomy for treatment of mandibular gingival carcinoma: a case report.
2017,Is UV an etiological factor of acral melanoma?
2017,"Synthesis, characterization and anti-cancer activity of Pluronic F68-curcumin conjugate micelles."
2017,Prodrug-based nano-drug delivery system for co-encapsulate paclitaxel and carboplatin for lung cancer treatment.
2017,Co-delivery of rapamycin- and piperine-loaded polymeric nanoparticles for breast cancer treatment.
2017,Study on enhanced lymphatic exposure of polyamidoamin-alkali blue dendrimer for paclitaxel delivery and influence of the osmotic pressure on the lymphatic targeting.
2017,Antitumor and antimetastatic effects of pemetrexed-loaded targeted nanoparticles in B<sub>16</sub> bearing mice.
2017,Preparation of sodium cholate-based micelles through non-covalent ıbonding interaction and application as oral delivery systems for paclitaxel.
2017,"A geospatial approach to the prediction of indoor radon vulnerability in British Columbia, Canada."
2017,Archaeosomes: an excellent carrier for drug and cell delivery.
2017,A novel cell-permeable RDP-p53 fusion protein for specific inhibition on the growth of cancerous neural cells.
2017,Management of retinoblastoma: opportunities and challenges.
2017,"A nanoparticulate drug-delivery system for glaucocalyxin A: formulation, characterization, increased in vitro, and vivo antitumor activity."
2017,A photo-responsive peptide- and asparagine-glycine-arginine (NGR) peptide-mediated liposomal delivery system.
2019,Higher Dimensional Clayton-Oakes Models for Multivariate Failure Time Data.
2020,VAC chemotherapy with valproic acid for refractory/relapsing small cell lung cancer: a phase II study.
2020,"Hormonal contraception increases risk of asthma among obese but decreases it among nonobese subjects: a prospective, population-based cohort study."
2020,Improving systemic breast cancer therapy: time to look beyond the primary tumour?
2019,Gefitinib and Sonidegib.
2019,Theranostic CuS Nanoparticles Targeting Folate Receptors for PET Image-Guided Photothermal Therapy.
2020,"Dietary and Lifestyle Factors Associated with Colorectal Cancer Risk and Interactions with Microbiota: Fiber, Red or Processed Meat and Alcoholic Drinks."
2020,Multifunctional Phosphorescent Conjugated Polymer Dots for Hypoxia Imaging and Photodynamic Therapy of Cancer Cells.
2020,Changes in peripheral blood lymphocytes in polycythemia vera and essential thrombocythemia patients treated with pegylated-interferon alpha and correlation with <i>JAK2</i><sup>V617F</sup> allelic burden.
2020,Kaposi's sarcoma concurrent with granulomatosis polyangiitis.
2020,Refractory anemia in systemic sclerosis: myelodisplastic syndrome.
2020,The cytotoxic mechanisms of disulfiram and copper(ii) in cancer cells.
2017,"Black raspberries demethylate Sfrp4, a WNT pathway antagonist, in rat esophageal squamous cell papilloma."
2017,"Expression, modulation, and clinical correlates of the autophagy protein Beclin-1 in esophageal adenocarcinoma."
2017,RNA Editing Dynamically Rewrites the Cancer Code.
2020,Outcome of Adult Brain Tumor Consortium (ABTC) prospective dose-finding trials of I-125 balloon brachytherapy in high-grade gliomas: challenges in clinical trial design and technology development when MRI treatment effect and recurrence appear similar.
2016,Cytoreductive surgery for men with metastatic prostate cancer.
2016,Radiation-induced caries as the late effect of radiation therapy in the head and neck region.
2018,Clinicopathological features and outcomes in patients with late recurrence of renal cell carcinoma after radical surgery.
2018,Editorial Comment from Dr Kitagawa to Clinicopathological features and outcomes in patients with late recurrence of renal cell carcinoma after radical surgery.
2019,Case Selection Is a Fundamental Prerequisite to the Successful Surmounting of Learning Curve of Laparoscopic Radical Hysterectomy in Early-Stage Cervical Cancer: A Matched-Case Comparison in a Single Institution.
2019,A Multi-Center Retrospective Review of Clinical Characteristics of Uterine Sarcoma.
2019,Computerized Tomography Adiposity Morphometrics: A Novel Approach to Predict Pulmonary Intolerance in Endometrial Cancer Patients Undergoing Robotic Pelvic Surgery (RPS).
2019,Urologic Complications After Laparoscopic Radical Hysterectomy and Abdominal Radical Hysterectomy in Patients With Early Cervical Cancer: A Prospective Randomized Study.
2019,Endoscopy Surgery for Ectopic Pregnancy Within Cesarean Scar.
2019,Feasibility and Outcomes of Laparoscopic Cytoreduction in Patients With Localized Recurrent Epithelial Ovarian Cancer.
2019,A Preliminary Report of a Prospective Randomized Controlled Study: Effects of Water-Jet in Laparoscopic Nerve Sparing Radical Hysterectomy for Patients with Cervical Cancer.
2019,"The Adoption of Single-Port Laparoscopic Full Staging for Endometrial Cancer: Safety, Learning Curve and Surgical Outcome."
2019,"A Comparison Between Laparotomy, Laparoscopy and Robotic-Assisted Radical Hysterectomy in Surgical Treatment of Early Stage Cervical Cancer."
2019,Comparison of Robotic Vs Laparoscopic or Open Radical Hysterectomy: Five Year Survival for Surgical Treatment for Clinic Stage I Cervical Cancer.
2019,Sentinel Node Mapping in Endometrial Cancer By Using Hysteroscopic Injection of Indocyanine Green and Laparoscopic Near-Infrared Fluorescence Imaging: A Preliminary Experience.
2019,The Outcome of Laparoscopy Versus Laparotomy for the Management of Early Stage Cervical Cancer-Meta Analysis.
2019,Three-Dimensional Versus Two-Dimensional Radical Laparoscopic Hysterectomy for Endometrial and Cervical Cancer: A Prospective Randomized Trial.
2019,The Incidence of Uterine Cancer Among Women Undergoing Hysterectomy for Benign Disease.
2019,Comparative Analysis of Chemokines and Cytokines in Women With Epithelial Ovarian Cancer (EOC) and Endometriomas.
2019,"Comparison of Robotics, Laparoscopy and Laparotomy in the Management of Recurrent Ovarian Cancer."
2019,Detection of Sentinel Lymph Node Mapping Using Indocyanine Green in the Management of Endometrial Cancer: A Pilot Study.
2019,Laparoscopic Technique for Central Early Stage Recurrent Cervical Cancer.
2019,Treatment Outcome of Patients With Early Stage Cervical Cancer Treated With Laparotomy Compared to Robotically-Assisted Laparoscopic Approach.
2019,Clinical Outcomes of Type II Endometrial Cancer in Open Versus Minimally Invasive Staging Surgery.
2019,A Detailed Analysis of the Learning Curve: Da Vinci Robot-Assisted Radical Hysterectomy in Cervical Cancer.
2019,Laparoscopic Restaging Surgery in Patients With Unexpected Uterine Cancer.
2019,Outcomes of Endometrial Cancer Patients at Risk of Lymph Node Metastasis With Para-Aortic Lymphadenectomy Below the Level of Inferior Mesenteric Artery.
2019,Minimally Invasive Surgery for Schwannomas of Female Genitalia.
2019,Feasibility and Perioperative Outcomes of Robotic-Assisted Radical Hysterectomy After Neoadjuvant Chemotherapy for Locally Advanced Cervical Cancer.
2019,Five Cases of Cervical Cancer Where Laparoscopic Ovarian Transposition Was Performed Before Pelvic Radiotherapy.
2019,Concurrent Laparoscopic Vaginal Prolongation by Peritoneum Improves Sexual Satisfaction for Early-Stage Cervical Cancer Patients With Laparoscopic Radical Hysterectomy.
2019,"Investigation of Compositions and Effect of Herbal Essential Oils Local Silybum Marianum, Foeniculum Vulgare and Glycyrrhiza Glabra on Cell Line of Stomach Cancer by MTT Assays in Ardabil, Iran."
2019,Laparoscopic Restaging Surgery in Patients With Unexpected Uterine Cancer.
2019,Endoscopic Inguinal Lymphadenectomy in Vulvar Cancer.
2019,Laparoscopy Para-Aortic Lymphadenectomy for Cervical Cancer.
2019,Videolaparoscopy Debulking Lymphadenectomy in a Fallopian Tube Cancer Patient.
2019,Hysteroscopic Resection of Large Endometrial Polyp Secondary to Tamoxifen Therapy for Breast Cancer.
2019,NOTES Facilitated Single-Port Staging Surgery for Endometrial Cancer.
2019,Laparoendoscopic Single-Site Radical Parametrectomy for Treatment of Cervix Cancer Diagnosed After Simple Hysterectomy.
2019,Total Laparoscopic Nerve Sparing Radical Hysterectomy for Cervical Cancer and Retossigmoidectomy for Deep Intestinal Endometriosis in a Patient With Uterus Didelphys.
2019,Laparoscopic Debulking Pelvic Lymphadenectomy in Cervical Cancer.
2019,Laparoscopic Radical Trachelectomy in a Young Patient With Early Cervical Cancer.
2019,Robotic Laparoendoscopic Single Site Radical Hysterectomy With Sentinel Lymph Node Mapping and Pelvic Lymphadenectomy for Cervical Cancer.
2019,Microablative Fractional CO<sub>2</sub> Laser for Vulvovaginal Atrophy in Women With a History of Breast Cancer.
2020,Single-View Food Portion Estimation Based on Geometric Models.
2018,A Diagnosis Made by 'Facilitation'.
2018,Primary Maligant Melanoma of the Oesophagus.
2018,Extreme Thrombocytosis.
2018,"A Cross-sectional Assessment of Risk Factors of Non-Communicable Diseases in a Sub-Himalayan Region of West Bengal, India Using who Steps Approach."
2020,αB-crystallin Expression in Breast Cancer is Associated with Brain Metastasis.
2020,Niche construction game cancer cells play.
2016,"miR-15/miR-16 loss, miR-21 upregulation, or deregulation of their target genes predicts poor prognosis in prostate cancer patients."
2016,Co-activation of AMPK and mTORC1 as a new therapeutic option for acute myeloid leukemia.
2016,Translating the molecular diversity of hepatocellular carcinoma into clinical practice.
2016,"Drug targets evolve, and so should the methods."
2016,Cervical Cord Compression as Initial Presentation of Papillary Thyroid Carcinoma: a Case Report.
2016,Conservative Surgery for Early Cervical Cancer.
2016,The Tubercle of Zuckerkandl : An Important Landmark Revisited.
2016,Genital Sparing Cystectomy for Female Bladder Cancer and its Functional Outcome; a Seven Years' Experience with 24 Cases.
2016,High-Dose-Rate Orthogonal Intracavitary Brachytherapy with 9 Gy/Fraction in Locally Advanced Cervical Cancer: Is it Feasible??
2016,The Role of Completion Surgery in Ovarian Cancer.
2016,The Role of p53 Gene in Cervical Carcinogenesis.
2016,Hypercalcemia of Malignancy.
2016,"Palbociclib: A New Option for Front-Line Treatment of Metastatic, Hormone Receptor-Positive, HER2-Negative Breast Cancer."
2016,Radium-223 for the Management of Bone Metastases in Castration-Resistant Prostate Cancer.
2016,Ketamine Protocol for Palliative Care in Cancer Patients With Refractory Pain.
2016,Managing Patients With Myelofibrosis in the Era of Janus Kinase Inhibitors.
2016,The Advanced Practitioner and Collaborative Practice in Oncology.
2016,The American Cancer Society Guidelines on Screening for Breast Cancer: What's New?
2016,The assessment of the impact of socio-economic factors in accepting cancer using the Acceptance of Illness Scale (AIS).
2016,The Effect of Educational Intervention on the Patient's Willingness to Carry out the Immunochemical Faecal Occult Blood Test for Colorectal Cancer.
2016,Drinking Water Quality and the Geospatial Distribution of Notified Gastro-Intestinal Infections.
2020,Recent Advances in Biosensing With Photonic Crystal Surfaces: A Review.
2017,Improving the diagnostic stage of the suspected colorectal cancer pathway: A quality improvement project.
2017,Value based care and bundled payments: Anesthesia care costs for outpatient oncology surgery using time-driven activity-based costing.
2017,Clinical pathway for esophagectomy improves perioperative nutrition.
2019,Effects of Time since Diagnosis on the Association between Parent and Child Distress in Families with Pediatric Cancer.
2016,Th22 cells control colon tumorigenesis through STAT3 and Polycomb Repression complex 2 signaling.
2016,Combined treatment with dabrafenib and trametinib with immune-stimulating antibodies for BRAF mutant melanoma.
2016,Clofarabine and Cytarabine Regimen for Acute Myeloid Leukemia.
2016,Targeting Viral Entry for Treatment of Hepatitis B and C Virus Infections.
2020,Self-distancing Buffers High Trait Anxious Pediatric Cancer Caregivers against Short- and Longer-term Distress.
2016,Neurocutaneous Manifestations of Genetic Mosaicism.
2016,Overgrowth Syndromes.
2016,Ginseng consumption and risk of cancer: A meta-analysis.
2020,The contribution of wheat to human diet and health.
2019,Endoscopic Ultrasound: Indian Perspective.
2018,Malignant Pericardial Tamponade in a Case of Signet Cell Gastric Carcinoma.
2018,Right Ventricular Myxoma.
2018,Acute Myeloid Leukemia Presenting as Intracerebral Granulocytic Sarcoma.
2018,Low Backache as Initial Presentation of Acute Lymphoblastic Leukemia.
2018,Dupuytren's Contracture Associated with Long-Standing Diabetes Mellitus.
2018,The Golden S Sign.
2017,Cytokine Release Patterns in Mixed Lymphocyte Culture (MLC) of T-Cells with Dendritic Cells (DC) Generated from AML Blasts Contribute to Predict anti-Leukaemic T-Cell Reactions and Patients' Response to Immunotherapy.
2016,A single reference measurement can predict liver tumor motion during respiration.
2016,The contribution of women to radiobiology: Marie Curie and beyond.
2020,A Derivative Method with Free Radical Oxidation to Predict Resveratrol Metabolites by Tandem Mass Spectrometry.
2020,And I hope you like jamming too.
2019,Tribute to Arduino Verdecchia.
2016,Milk derived bioactive peptides and their impact on human health - A review.
2020,Repurposing existing agents as adjunct therapies for glioblastoma.
2020,Multi-modality management of craniopharyngioma: a review of various treatments and their outcomes.
2020,Association between malignancy and non-alcoholic Wernicke's encephalopathy: a case report and literature review.
2020,A clinical care pathway to improve the acute care of patients with glioma.
2016,Case Report of the Descending Colon Located Completely in the Right Extraperitoneal Cavity and Sigmoid Colon Located in the Right Quadrant in a Patient with a Splenic Flexure Tumor: a Rare Anomaly.
2016,Keystone Flap for Large Posterior Neck Defect.
2016,A Sporadic Desmoid Tumor: an Exceptional Pancreatic Cystic-Solid Mass.
2016,Radical Vaginal Trachelectomy with Laparoscopic Pelvic Lymphadenectomy for Fertility Preservation in Young Women with Early-Stage Cervical Cancer.
2017,NDEL1-PDGFRB fusion gene in a myeloid malignancy with eosinophilia associated with resistance to tyrosine kinase inhibitors.
2020,Biomimetic on-a-chip platforms for studying cancer metastasis.
2020,Quantitative assessment of target delineation variability for thymic cancers: Agreement evaluation of a prospective segmentation challenge.
2017,Effect of Esophagus Position on Surgical Difficulty and Postoperative Morbidities After Thoracoscopic Esophagectomy.
2017,Robotic Esophagectomy for Cancer: Early Results and Lessons Learned.
2020,Increased Incidence of Early Onset Colorectal Cancer in Arizona: A Comprehensive 15-year Analysis of the Arizona Cancer Registry.
2020,Patients Diagnosed with Colorectal Cancer in Rural Areas in Arizona Typically Present with Higher Stage Disease.
2020,Cerebellar EBV-associated diffuse large B cell lymphoma following angioimmunoblastic T cell lymphoma.
2016,[Not Available].
2020,Temozolomide treatment of pituitary carcinomas and atypical adenomas: systematic review of case reports.
2016,Towards a pain free hospital: an in-depth qualitative analysis of the pain experiences of head and neck cancer patients undergoing radiotherapy.
2020,Update on Anti-Angiogenesis Therapy in Colorectal Cancer.
2017,Extracorporeal Irradiation in Malignant Bone Tumors.
2017,Length of Stay of Orthopaedic Inpatients at a Teaching Hospital in Eastern Part of Nepal.
2020,Epithelial Myoepithelial Carcinoma of Parotid Gland.
2020,Proton Beam Therapy for Locally Recurrent Parotid Gland Cancer.
2020,Does Continuing Medical Education (CME) Activity Contribute to Learning Gain: An Objective Evaluation.
2020,Expression of micrornas in molecular genetic breast cancer subtypes.
2020,Physicochemical stability of oxycodone-ketamine solutions in polypropylene syringe and polyvinyl chloride bag for patient-controlled analgesia use.
2020,Oral anticancer medicines in acute oncology; recognition by non-specialist clinicians and risk reduction measures.
2020,Characterization and quantification of flavonoid glycosides in the <i>Prunus</i> genus by UPLC-DAD-QTOF/MS.
2020,"Antioxidant, anticancer, apoptosis properties and chemical composition of black truffle <i>Terfezia claveryi</i>."
2020,"Effects of folic acid on the antiproliferative efficiency of doxorubicin, camptothecin and methyl methanesulfonate in MCF-7 cells by mRNA endpoints."
2020,"Middle East respiratory syndrome coronavirus (MERS-CoV): Impact on Saudi Arabia, 2015."
2020,Health needs as a priority of local authorities in Poland based on the example of implementation of health policy cancer programmes.
2019,Matched or nonmatched interventions based on the transtheoretical model to promote physical activity. A meta-analysis of randomized controlled trials.
2020,Trends in Antineoplastic Receipt after Medicare Payment Reform: Implications for Future Oncology Payment Design.
2020,Long Term Cosmetic and Functional Results of One Stage Reconstruction for Lower Eyelid Malignant Melanoma: A Single Centre Experience of Eleven Patients.
2019,"Evaluation of Cytotoxic Effect and Antioxidant Activity of Grape Seed Extract, Crocin, and Phenytoin."
2019,The Characteristics of an Ovine Lymphoid Cell-Line sensitive to Vaccinal Infectious Bursal Disease Virus Strain.
2020,Extreme effects of Seabuckthorn extracts on influenza viruses and human cancer cells and correlation between flavonol glycosides and biological activities of extracts.
2020,Expression of variable viruses as herpes simplex glycoprotein D and varicella zoster gE glycoprotein using a novel plasmid based expression system in insect cell.
2019,Voices We Forget-Danish Students Experience of Returning to School Following Parental Bereavement.
2019,Evolving Treatment Paradigms for Oropharyngeal Squamous Cell Carcinoma.
2019,Evidence on Effectiveness of Upper Neck Irradiation Versus Whole Neck Irradiation as Elective Neck Irradiation in Node-Negative Nasopharyngeal Cancer: A Meta-Analysis.
2019,Hematopoietic Stem-Cell Transplantation in the Resource-Limited Setting: Establishing the First Bone Marrow Transplantation Unit in Bangladesh.
2019,Crizotinib-Induced Fulminant Hepatic Failure: A Rare Adverse Event.
2019,"First Report of Parkinsonism Associated With Indoximod, an Immune-Modulating Agent."
2019,"Building Specialized Nursing Practice Capacity in Bangladesh: An Educational Program to Prepare Nurses to Care for Oncology and Bone Marrow Transplant Patients in Dhaka, Bangladesh."
2020,The assessment of anti-tumoral activity of polysaccharide extracted from terrestrial filamentous fungus.
2020,Ifosfamide-loaded lipid-core-nanocapsules to increase the anticancer efficacy in MG63 osteosarcoma cells.
2020,The utility of Leventhal's model in the analysis of the psycho-behavioral implications of familial cancer - a literature review.
2020,Plumbagin protects against hydrogen peroxide-induced neurotoxicity by modulating NF-κB and Nrf-2.
2020,Diagnostic investigation of breast magnetic resonance imaging in malignant and benign mass lesions.
2019,Sample size calculations for group randomized trials with unequal group sizes through Monte Carlo simulations.
2019,Modeling clustered binary data with excess zero clusters.
2019,A model-free test for detecting disease association signals with multiple genetic variants and covariates.
2020,2D and 3D cell cultures - a comparison of different types of cancer cell cultures.
2020,Surgical outcome and clinicopathological characteristics of emergency presentation elective cases of colorectal cancer.
2019,Beta-binomial analysis of variance model for network meta-analysis of diagnostic test accuracy data.
2019,Hybrid copula mixed models for combining case-control and cohort studies in meta-analysis of diagnostic tests.
2019,Bayesian negative-binomial-family-based multistate Markov model for the evaluation of periodic population-based cancer screening considering incomplete information and measurement errors.
2020,Chemical transformation and target preparation of saponins in stems and leaves of <i>Panax notoginseng</i>.
2019,Tuberculosis of knee joint mimicking giant cell tumor - A case report.
2020,Content and Methods used to Train Tobacco Cessation Treatment Providers: An International Survey.
2019,A Bayesian hierarchical model for demand curve analysis.
2019,On the comparison of risk of death according to different stages of breast cancer via the long-term exponentiated Weibull hazard model.
2018,Deaths in police custody.
2019,A peroxiredoxin-based proteinaceous scaffold for the growth and differentiation of neuronal cells and tumour stem cells in the absence of prodifferentiation agents.
2020,A resolution adaptive deep hierarchical (RADHicaL) learning scheme applied to nuclear segmentation of digital pathology images.
2020,"Anticancer activity and potential mechanisms of 1C, a ginseng saponin derivative, on prostate cancer cells."
2020,Brain tumor biobanking in the precision medicine era: building a high-quality resource for translational research in neuro-oncology.
2020,Follicular Lymphoma mimicking Metastatic Nodes on the F-18 FDG PET/CT and MRI for Staging of Endometrial Cancer.
2019,Age is not a predictor of prognosis in metastatic cutaneous squamous cell carcinoma of the head and neck.
2020,The role of vitamin E in the prevention of zoledronic acid-induced nephrotoxicity in rats: a light and electron microscopy study.
2019,The Charlson Comorbidity Index as an Independent Prognostic Factor in Older Colorectal Cancer Patients.
2019,Robot-Assisted Mckeown Esophagectomy is Feasible After Neoadjuvant Chemoradiation. Our Initial Experience.
2019,Sexuality in Surgically Treated Carcinoma Penis Patients and Their Partners.
2019,Potential Uses of Vinegar as a Medicine and Related in vivo Mechanisms.
2019,Automated microbeam observation environment for biological analysis-Custom portable environmental control applied to a vertical microbeam system.
2020,Conference report: improving outcomes for gastrointestinal cancer in the UK.
2020,Fertility preservation in primary brain tumor patients.
2020,"Resveratrol, an antioxidant, protects spinal cord injury in rats by suppressing MAPK pathway."
2019,Positive Association Between Serum 25-Hydroxy-Vitamin D and Liver Enzymes Levels in Healthy Individuals: A Population-Based Study from Iran.
2018,Safety of Combined Treatment With Monoclonal Antibodies and Viscum album L Preparations.
2018,Evaluating Integrative Cancer Clinics With the Claim Assessment Profile: An Example With the InspireHealth Clinic.
2018,Double somatic mutations in mismatch repair genes are frequent in colorectal cancer after Hodgkin's lymphoma treatment.
2019,Novel active agents in patients with advanced NSCLC without driver mutations who have progressed after first-line chemotherapy.
2020,"Stability study on an anti-cancer drug 4-(3,5-bis(2-chlorobenzylidene)-4-oxo-piperidine-1-yl)-4-oxo-2-butenoic acid (CLEFMA) using a stability-indicating HPLC method."
2020,Transiently Altered Distribution of F-18 FDG in a Patient with Subacute Thyroiditis.
2020,Perineural Invasion of Oral Squamous Cell Carcinoma: A New Hurdle for Surgeons.
2020,"Clinical Spectrum, Treatment and Relapse Patterns in 353 Patients with Squamous Cell Carcinoma of the Alveobuccal Complex Treated with a Curative Intent: A Retrospective Study."
2018,Multifunctional Surface-Enhanced Raman Spectroscopy-Detectable Silver Nanoparticles Combined Photodynamic Therapy and pH-Triggered Chemotherapy.
2018,A Folate-Conjugated Dual-Modal Fluorescent Magnetic Resonance Imaging Contrast Agent that Targets Activated Macrophages In Vitro and In Vivo.
2018,Women's experiences of sexual functioning in the early weeks of breast cancer treatment.
2018,A Smart Detection System Based on Specific Magnetic and Rolling Cycle Amplification Signal-Amplified Dual-Aptamers to Accurately Monitor Minimal Residual Diseases in Patients with T-ALL.
2018,"3D Hierarchical, Pyramid-Based Cancer Cell Chip for the Detection of Anticancer Drug Effects."
2018,Targeting Therapy of Neuropilin-1 Receptors Overexpressed Breast Cancer by Paclitaxel-Loaded CK3-Conjugated Polymeric Micelles.
2018,Redox-Responsive Amphipathic Dextran Nanomicelles for Solid Tumor Therapy.
2020,Microscale Biomaterials with Bioinspired Complexity of Early Embryo Development and in the Ovary for Tissue Engineering and Regenerative Medicine.
2020,Barriers and facilitators of Canadian quality and safety teams: a mixed-methods study exploring the views of health care leaders.
2020,Decisions and the involvement of cancer patient survivors: a moral imperative.
2020,In sickness and in health: The role of marital partners in cancer survival.
2018,Pseudomesotheliomatous carcinoma of the lung.
2018,Bullous lung diseases as a risk factor for lung cancer: A case report.
2019,Primary oral tuberculosis on the tongue mimicking squamous cell carcinoma.
2020,A Simple Method for Deriving the Confidence Regions for the Penalized Cox's Model via the Minimand Perturbation.
2020,Analyzing Walking Route Choice through Built Environments using Random Forests and Discrete Choice Techniques.
2019,Mandatory dexamethasone strictly monitored by pharmacists reduces the severity of pemetrexed-induced skin rash.
2020,Masculinity Beliefs and Colorectal Cancer Screening in Male Veterans.
2018,[Gastro-Esophageal Reflux Disease and Malignant Progression - Equal Risk for Men and Women?]
2019,Hematopoietic cell transplantation for a child with OSTM1 osteopetrosis.
2019,Gene-edited pseudogene resurrection corrects p47<sup>phox</sup>-deficient chronic granulomatous disease.
2020,Immunotherapy in adult acute lymphoblastic leukemia: the role of monoclonal antibodies.
2019,Genetic analysis of B-cell lymphomas associated with hemophagocytic lymphohistiocytosis.
2020,Mutational analysis of disease relapse in patients allografted for acute myeloid leukemia.
2020,Heterogeneous leukemia stem cells in myeloid blast phase chronic myeloid leukemia.
2019,The prognostic value of Ki67 in ovarian high-grade serous carcinoma: an 11-year cohort study of Chinese patients.
2018,"Clinical Inquiry-In women who have undergone breast cancer surgery, including lymph node removal, do blood pressure measurements taken in the ipsilateral arm increase the risk of lymphedema?"
2018,[Total en-bloc spondylectomy for thoracic paraganglioma: a case report].
2018,[Meta-analysis on limb salvage and amputation for patients with local Enneking II osteosarcoma].
2020,Structured detection of interactions with the directed lasso.
2019,[Sarcomatoid carcinoma of larynx. A histological challenge?]
2019,[Synchronous well differentiated ileal neuroendocrine tumour and colonic adenocarcinoma. A case report and a review of the literature].
2018,"Evaluation of quality of life in women with breast cancer, with particular emphasis on sexual satisfaction, future perspectives and body image, depending on the method of surgery."
2018,"Clinical Inquiry-In women who have undergone breast cancer surgery, including lymph node removal, do blood pressure measurements taken in the ipsilateral arm increase the risk of lymphedema?"
2018,[Expression of long noncoding RNA LINC01358 in prostate cancer and its effect on the proliferation and migration of prostate cancer cells].
2018,[Hypoxia promotes the growth and invasiveness of prostate cancer cells by down-regulating miR-132 in vitro].
2018,[Geinsten inhibits the proliferation of VCaP castration-resistant prostate cancer cells].
2018,[New progress in precision diagnosis of prostate cancer].
2018,[Changed percentage of myeloid-derived suppressor cells in the peripheral blood of prostate cancer patients and its clinical implication].
2018,Chemotherapy Is the Preferred Treatment for Seminomas Relapsing After First-line Chemotherapy.
2020,The Validation of a Beta-Binomial Model for Overdispersed Binomial Data.
2019,Targeting Fibronectin for Cancer Imaging and Therapy.
2020,Mesenchymal stromal cells and Interferon α (IFNα) in cancer immunotherapy.
2020,Superselective embolisation of bilateral superior vesical arteries for management of intractable hematuria in context of metastatic bladder cancer.
2020,Non-seminomatous germ cell tumor with bone metastasis only at diagnosis: A rare clinical presentation.
2020,Prostate cancer screening in Europe and Asia.
2020,Role of multi-parametric MRI of the prostate for screening and staging: Experience with over 1500 cases.
2020,Cost-effectiveness analysis of treatments for metastatic castration resistant prostate cancer.
2020,Multi-parametric MRI of the prostate: Factors predicting extracapsular extension at the time of radical prostatectomy.
2020,Analysis of Temporal Constraints in Qualitative Eligibility Criteria of Cancer Clinical Studies.
2019,Lyn prevents aberrant inflammatory responses to <i>Pseudomonas</i> infection in mammalian systems by repressing a SHIP-1-associated signaling cluster.
2020,A novel cancer vaccine with the ability to simultaneously produce anti-PD-1 antibody and GM-CSF in cancer cells and enhance Th1-biased antitumor immunity.
2019,USP21 deubiquitylates Nanog to regulate protein stability and stem cell pluripotency.
2020,Polycystic ovary syndrome: early diagnosis and intervention are necessary for fertility preservation in young women with endometrial cancer under 35 years of age.
2020,A Case Series of Anal Carcinoma Misdiagnosed as Idiopathic Chronic Anal Fissure.
2020,Mediastinal Mass in a Patient with Colorectal Cancer: A Diagnostic Challenge.
2020,Treatment of Postoperative Leaks of the Upper Gastrointestinal Tract with Colonic Self-Expandable Metal Stents.
2018,Cost-effectiveness of the next generation nonavalent human papillomavirus vaccine in the context of primary human papillomavirus screening in Australia: a comparative modelling analysis.
2018,Traumatic brain injury: an underappreciated public health issue.
2018,Balancing the cost-benefit equation for cervical cancer prevention: a moving target.
2018,"Population-level impact, herd immunity, and elimination after human papillomavirus vaccination: a systematic review and meta-analysis of predictions from transmission-dynamic models."
2018,HPV vaccination in boys should not be discounted.
2018,TAKING ACTION TO IMPROVE OUTCOMES FOR MEN LIVING WITH AND BEYOND PROSTATE CANCER.
2018,GUIDING HEALTH CONSULTATIONS WITH MEN.
2018,SUPPORTIVE CARE NEEDS OF PROSTATE CANCER SURVIVORS.
2018,MEN'S HEALTH -- THE MAN WITH PROSTATE CANCER.
2018,Evaluation of the dosing strategies of biologic agents and the theoretical impact of dose rounding.
2020,Dynamic Prediction of Renal Failure Using Longitudinal Biomarkers in a Cohort Study of Chronic Kidney Disease.
2020,Boosted Multivariate Trees for Longitudinal Data.
2019,A Calibrated Power Prior Approach to Borrow Information from Historical Data with Application to Biosimilar Clinical Trials.
2018,Applicability of the National Comprehensive Cancer Network/Multinational Association of Supportive Care in Cancer Guidelines for Prevention and Management of Chemotherapy-Induced Nausea and Vomiting in Southeast Asia: A Consensus Statement.
2018,Proceedings of the Strategy Meeting for the Development of an International Consortium for Chinese Medicine and Cancer.
2018,Cervical Cancer in the Greater Accra and Ashanti Regions of Ghana.
2018,Global Use of Traditional and Complementary Medicine in Childhood Cancer: A Systematic Review.
2019,"Gnathic Osteosarcoma: Clinical, Radiologic, and Pathologic Review of Bone Beard Tumor."
2019,Diagnostic Dilemma: Primary Peritoneal Mesothelioma With Para-Occupational Asbestos Exposure.
2020,Radiation-Induced Giant Cell Granuloma Mimicking Relapsed Hodgkin Lymphoma at FDG-PET/CT.
2020,Inguinal Herniation of Urinary Bladder on F-18 Sodium Fluoride (NaF) PET-CT.
2020,Microcalcified Hepatic Metastases Incidentally Detected on F-18 NaF PET/CT in a Patient with Prostate Cancer.
2020,<sup>68</sup>Ga-PSMA PET-CT Imaging of Metastatic Adenoid Cystic Carcinoma.
