year,title
2018,Biologically templated assembly of hybrid semiconducting nanomesh for high performance field effect transistors and sensors.
2018,Reducing sedentary behaviour after stroke: perspectives of ambulatory individuals with stroke.
2020,Augmented Reality and Wearable Technology in Image-guided Navigation and Preoperative Planning.
2018,"Wearables, Smartphones and Novel Anticoagulants: We Will Treat More Atrial Fibrillation, but Will Patients Be Better Off?"
2017,Motor Performance and Physical Activity as Predictors of Prospective Falls in Community-Dwelling Older Adults by Frailty Level: Application of Wearable Technology.
2018,Hierarchical Activity Recognition Using Smart Watches and RGB-Depth Cameras.
2017,National experience with long-term use of the wearable cardioverter defibrillator in patients with cardiomyopathy.
2018,Emergence of microfluidic wearable technologies.
2019,Comparison of energy efficiency between Wearable Power-Assist Locomotor (WPAL) and two types of knee-ankle-foot orthoses with a medial single hip joint (MSH-KAFO).
2020,"Music Streaming Services as Adjunct Therapies for Depression, Anxiety, and Bipolar Symptoms: Convergence of Digital Technologies, Mobile Apps, Emotions, and Global Mental Health."
2020,Mechatronic Wearable Exoskeletons for Bionic Bipedal Standing and Walking: A New Synthetic Approach.
2018,Cardiovascular complications in chronic dialysis patients.
2017,Wearable Cardioverter Defibrillators.
2018,Detection of exercise periodic breathing using thermal flowmeter in patients with heart failure.
2017,Paravertebral spinal injection for the treatment of patients with degenerative facet osteoarthropathy: Evidence of motor performance improvements based on objective assessments.
2017,A wearable multisensing patch for continuous sweat monitoring.
2017,A low-power and miniaturized electrocardiograph data collection system with smart textile electrodes for monitoring of cardiac function.
2018,Legacy of MESA.
2017,Patient-centered design criteria for wearable seizure detection devices.
2017,Evaluation of the performance of accelerometer-based gait event detection algorithms in different real-world scenarios using the MAREA gait database.
2020,Efficient and robust ventricular tachycardia and fibrillation detection method for wearable cardiac health monitoring devices.
2020,Performance of human body communication-based wearable ECG with capacitive coupling electrodes.
2020,"Wearable, multimodal, vitals acquisition unit for intelligent field triage."
2020,Framework of sensor-based monitoring for pervasive patient care.
2017,Patient Perceptions of Wearable Face-Mounted Computing Technology and the Effect on the Doctor-Patient Relationship.
2017,A review of wearable technology in medicine.
2018,Stretchable Triboelectric Fiber for Self-powered Kinematic Sensing Textile.
2017,The effectiveness of e-&amp; mHealth interventions to promote physical activity and healthy diets in developing countries: A systematic review.
2018,High-resolution electrohydrodynamic inkjet printing of stretchable metal oxide semiconductor transistors with high performance.
2017,The Effectiveness of Lower-Limb Wearable Technology for Improving Activity and Participation in Adult Stroke Survivors: A Systematic Review.
2018,Valuable steps ahead: promoting physical activity with wearables and incentives.
2017,Effect of timing of hip extension assistance during loaded walking with a soft exosuit.
2017,Wearable cardioverter defibrillator.
2018,Skin inspired fractal strain sensors using a copper nanowire and graphite microflake hybrid conductive network.
2018,In situ fabrication of Ni-Co (oxy)hydroxide nanowire-supported nanoflake arrays and their application in supercapacitors.
2018,Skin-mountable stretch sensor for wearable health monitoring.
2020,Stress Assessment by Prefrontal Relative Gamma.
2018,Electronic control of H<sup>+</sup> current in a bioprotonic device with Gramicidin A and Alamethicin.
2018,Stretchable and transparent electrodes based on patterned silver nanowires by laser-induced forward transfer for non-contacted printing techniques.
2020,Toward Self-Powered Wearable Adhesive Skin Patch with Bendable Microneedle Array for Transdermal Drug Delivery.
2020,"Comparative Analysis of the Equivital EQ02 Lifemonitor with Holter Ambulatory ECG Device for Continuous Measurement of ECG, Heart Rate, and Heart Rate Variability: A Validation Study for Precision and Accuracy."
2018,Monolithic-Structured Single-Layered Textile-Based Dye-Sensitized Solar Cells.
2018,3D Printed Dry EEG Electrodes.
2017,Accuracy of a Wearable Sensor for Measures of Head Kinematics and Calculation of Brain Tissue Strain.
2018,Laser-assisted fabrication of single-layer flexible touch sensor.
2017,Health Literacy and Health Information Technology Adoption: The Potential for a New Digital Divide.
2017,Wearable Technology for Athletes: Information Overload and Pseudoscience?
2019,Tailorable and Wearable Textile Devices for Solar Energy Harvesting and Simultaneous Storage.
2020,Unconstrained pulse pressure monitoring for health management using hetero-core fiber optic sensor.
2020,Preclinical photoacoustic models: application for ultrasensitive single cell malaria diagnosis in large vein and artery.
2017,Social Class and the Motivational Relevance of Other Human Beings: Evidence From Visual Attention.
2018,The beat of social cognition: Exploring the role of heart rate variability as marker of mentalizing abilities.
2019,Robust Multilayered Encapsulation for High-Performance Triboelectric Nanogenerator in Harsh Environment.
2018,Machine-Washable Textile Triboelectric Nanogenerators for Effective Human Respiratory Monitoring through Loom Weaving of Metallic Yarns.
2019,Ensemble of One-Class Classifiers for Personal Risk Detection Based on Wearable Sensor Data.
2018,Variable Stiffness Fiber with Self-Healing Capability.
2017,Concept of an upright wearable positron emission tomography imager in humans.
2017,"Engaging research participants to inform the ethical conduct of mobile imaging, pervasive sensing, and location tracking research."
2020,"Personalized Multitask Learning for Predicting Tomorrow's Mood, Stress, and Health."
2020,Integration of stiff graphene and tough silk for the design and fabrication of versatile electronic materials.
2020,"Arrayed Force Sensors Made of Paper, Elastomer, and Hydrogel Particles."
2020,Transparent Ferroelectric Capacitors on Glass.
2020,"Measuring Mental Workload With Low-Cost and Wearable Sensors: Insights Into the Accuracy, Obtrusiveness, and Research Usability of Three Instruments."
2020,Microinteraction Ecological Momentary Assessment Response Rates: Effect of Microinteractions or the Smartwatch?
2020,EarBit: Using Wearable Sensors to Detect Eating Episodes in Unconstrained Environments.
2019,Real-time assessment of suicidal thoughts and behaviors.
2020,Development and Validation of a Novel Cuff-Less Blood Pressure Monitoring Device.
2020,"Real-Time, Wearable, Biomechanical Movement Capture of Both Humans and Robots with Metal-Free Electrodes."
2019,IoT-Based Remote Pain Monitoring System: From Device to Cloud Platform.
2019,Asthmatic Wheeze Detection From Compressively Sensed Respiratory Sound Spectra.
2019,Smartphone Orientation Estimation Algorithm Combining Kalman Filter With Gradient Descent.
2019,Feature Extraction of Galvanic Skin Responses by Nonnegative Sparse Deconvolution.
2019,Hidden Markov Model-Based Fall Detection With Motion Sensor Orientation Calibration: A Case for Real-Life Home Monitoring.
2019,Ego-Surfing: Person Localization in First-Person Videos Using Ego-Motion Signatures.
2019,A Speed- and Power-Efficient SPIHT Design for Wearable Quality-On-Demand ECG Applications.
2019,A Low-Power Fall Detector Balancing Sensitivity and False Alarm Rate.
2019,Ultrasound-Based Sensing Models for Finger Motion Classification.
2018,Breathing Rate Estimation From the Electrocardiogram and Photoplethysmogram: A Review.
2019,Particle Filtering and Sensor Fusion for Robust Heart Rate Monitoring Using Wearable Sensors.
2019,A Treatment-Response Index From Wearable Sensors for Quantifying Parkinson's Disease Motor States.
2019,A Novel Accelerometer-Based Technique for Robust Detection of Walking Direction.
2019,Evaluation of an Integrated System of Wearable Physiological Sensors for Stress Monitoring in Working Environments by Using Biological Markers.
2020,Validating a Commercial Device for Continuous Activity Measurement in the Older Adult Population for Dementia Management.
2018,Selection of and Evidentiary Considerations for Wearable Devices and Their Measurements for Use in Regulatory Decision Making: Recommendations from the ePRO Consortium.
2018,[E Glove Evaluation &amp; Training System Based on ARAT and Fusion of Visual and Tactile Information].
2018,[Application of Wearable Devices in Medical Field].
2018,[Design of Wearable Telerehabilitation Device Based on Micro-sensors].
2018,[Design and Application of High-risk Pregnancy Monitoring &amp; Warning Internet Platform Based on Internet of Things].
2019,Timed Up and Go evaluation with wearable devices: Validation in Parkinson's disease.
2019,Sensi-steps: Using Patient-Generated Data to Prevent Post-stroke Falls.
2019,The Wearable Cardioverter-Defibrillation: An Investment Worth Making or Needing Further Investigation?
2019,Experience With Wearable Cardioverter-Defibrillators at 2 Academic Medical Centers.
2019,[Exoskeleton robot system based on real-time gait analysis for walking assist].
2019,[Three-dimensional virtual dolphin treatment system for children with autism spectrum disorder].
2019,[Intelligent watch system for health monitoring based on Bluetooth low energy technology].
2020,A Scalable Data Integration and Analysis Architecture for Sensor Data of Pediatric Asthma.
2020,Telehealth Management of Parkinson's Disease Using Wearable Sensors: An Exploratory Study.
2020,A wearable exoskeleton suit for motion assistance to paralysed patients.
2020,Novel Pressure-Sensing Smart Insole System Used for the Prevention of Pressure Ulceration in the Insensate Foot.
2020,Development of a Multisensory Wearable System for Monitoring Cigarette Smoking Behavior in Free-Living Conditions.
2019,A low-cost multimodal head-mounted display system for neuroendoscopic surgery.
2018,Wearable Technologies and Health Behaviors: New Data and New Methods to Understand Population Health.
2020,Temperature and Humidity Calibration of a Low-Cost Wireless Dust Sensor for Real-Time Monitoring.
2020,Technologies for Advanced Gait and Balance Assessments in People with Multiple Sclerosis.
2020,Wearable Chemosensors: A Review of Recent Progress.
2019,A cadaveric procedural anatomy simulation course improves video-based assessment of operative performance.
2018,The state of knowledge on technologies and their use for fall detection: A scoping review.
2020,iLid: Low-power Sensing of Fatigue and Drowsiness Measures on a Computational Eyeglass.
2018,Editorial.
2018,Computerized Cuff Pressure Algometry as Guidance for Circumferential Tissue Compression for Wearable Soft Robotic Applications: A Systematic Review.
2018,Evaluation of physical workload affected by mass and center of mass of head-mounted display.
2018,Assessment of an active industrial exoskeleton to aid dynamic lifting and lowering manual handling tasks.
2018,Biomechanical evaluation of exoskeleton use on loading of the lumbar spine.
2020,Augmented Personalized Health: How Smart Data with IoTs and AI is about to Change Healthcare.
2018,Feeling validated yet? A scoping review of the use of consumer-targeted wearable and mobile technology to measure and improve sleep.
2020,Neuroprosthetics for Auricular Muscles: Neural Networks and Clinical Aspects.
2020,Secured remote health monitoring system.
2018,Feasibility and Usability of Tele-interview for Medical Residency Interview.
2020,Heart rate and sentiment experimental data with common timeline.
2018,Effect of a wearable patient sensor on care delivery for preventing pressure injuries in acutely ill adults: A pragmatic randomized clinical trial (LS-HAPI study).
2020,Physical Capacity and Energy Expenditure of Cavers.
2020,Respiratory Frequency during Exercise: The Neglected Physiological Measure.
2018,Detection of American Football Head Impacts Using Biomechanical Features and Support Vector Machine Classification.
2019,Classification of Daily Activities for the Elderly Using Wearable Sensors.
2020,Augmented reality: The use of the PicoLinker smart glasses improves wire insertion under fluoroscopy.
2020,A Perspective on Wearable Sensor Measurements and Data Science for Parkinson's Disease.
2018,"Gold leaf: From gilding to the fabrication of disposable, wearable and low-cost electrodes."
2020,A Pilot Study Evaluating the Physiological Parameters of Performance-Induced Stress in Undergraduate Music Students.
2020,Effect of personal activity trackers on weight loss in families enrolled in a comprehensive behavioral family-lifestyle intervention program in the Federally Qualified Health Center setting: a randomized controlled trial.
2020,Optical glucose sensors based on hexagonally-packed 2.5-dimensional photonic concavities imprinted in phenylboronic acid functionalized hydrogel films.
2020,Inertial Sensor Technology Can Capture Changes in Dynamic Balance Control during the Y Balance Test.
2019,A dual-mode textile for human body radiative heating and cooling.
2019,"Correction: Automatic Classification of Tremor Severity in Parkinson's Disease Using a Wearable Device. Sensors 2017, 17, 2067."
2018,Comparison between Scalp EEG and Behind-the-Ear EEG for Development of a Wearable Seizure Detection System for Patients with Focal Epilepsy.
2018,Flexible Detection of Fall Events Using Bidirectional EMG Sensor.
2018,Development of Home-Based Sleep Monitoring System for Obstructive Sleep Apnea.
2018,Developing a Mobile Wellness Management System for Healthy Lifestyle by Analyzing Daily Living Activities.
2018,cHRV Uncovering Daily Stress Dynamics Using Bio-Signal from Consumer Wearables.
2018,A Fully Integrated Dual-Channel On-Coil CMOS Receiver for Array Coils in 1.5-10.5 T MRI.
2018,An Energy-Efficient Antenna Impedance Detection Using Electrical Balance for Single-Step On-Chip Tunable Matching in Wearable/Implantable Applications.
2018,Photonic crystals on copolymer film for label-free detection of DNA hybridization.
2020,Hearables: feasibility of recording cardiac rhythms from head and in-ear locations.
2019,Dynamics and Ultradian Structure of Human Sleep in Real Life.
2019,"Assessment of Elbow Torque and Other Parameters During the Pitching Motion: Comparison of Fastball, Curveball, and Change-up."
2018,Ultrasensitive flexible FET-type aptasensor for CA 125 cancer marker detection based on carboxylated multiwalled carbon nanotubes immobilized onto reduced graphene oxide film.
2020,Sliced graphene foam films for dual-functional wearable strain sensors and switches.
2018,Empirical Wavelet Transform Based Features for Classification of Parkinson's Disease Severity.
2019,Investigating real-time monitoring of fatigue indicators of New Zealand forestry workers.
2018,A Triple-Mode Flexible E-Skin Sensor Interface for Multi-Purpose Wearable Applications.
2018,Using Markov Chains and Multi-Objective Optimization for Energy-Efficient Context Recognition.
2019,"Comprehensive measurement of stroke gait characteristics with a single accelerometer in the laboratory and community: a feasibility, validity and reliability study."
2018,The utility of personal activity trackers (Fitbit Charge 2) on exercise capacity in patients post acute coronary syndrome [UP-STEP ACS Trial]: a randomised controlled trial protocol.
2018,Automatic Classification of Sub-Techniques in Classical Cross-Country Skiing Using a Machine Learning Algorithm on Micro-Sensor Data.
2018,Mixed H₂/H<sub>∞</sub>-Based Fusion Estimation for Energy-Limited Multi-Sensors in Wearable Body Networks.
2019,Solution-Processed Metal Coating to Nonwoven Fabrics for Wearable Rechargeable Batteries.
2019,"A High Aspect Ratio Serpentine Structure for Use As a Strain-Insensitive, Stretchable Transparent Conductor."
2019,Superior Self-Powered Room-Temperature Chemical Sensing with Light-Activated Inorganic Halides Perovskites.
2018,"Wearable Cardioverter Defibrillator &quot;The Lifevest&quot;: Device Design, Limitations, and Areas of Improvement."
2020,Statistical Prediction of Hand Force Exertion Levels in a Simulated Push Task using Posture Kinematics.
2018,Potential of Sub-GHz Wireless for Future IoT Wearables and Design of Compact 915 MHz Antenna.
2018,Design and Development of a Wearable Device for Heat Stroke Detection.
2019,Imperceptible Epidermal-Iontronic Interface for Wearable Sensing.
2018,Foldable Electrode Architectures Based on Silver-Nanowire-Wound or Carbon-Nanotube-Webbed Micrometer-Scale Fibers of Polyethylene Terephthalate Mats for Flexible Lithium-Ion Batteries.
2018,High Edge Selectivity of In Situ Electrochemical Pt Deposition on Edge-Rich Layered WS<sub>2</sub> Nanosheets.
2020,Electroionic Antagonistic Muscles Based on Nitrogen-Doped Carbons Derived from Poly(Triazine-Triptycene).
2018,"Real Time Analysis of Bioanalytes in Healthcare, Food, Zoology and Botany."
2020,Daily Activity Measured With Wearable Technology as a Novel Measurement of Treatment Effect in Patients With Coronary Microvascular Dysfunction: Substudy of a Randomized Controlled Crossover Trial.
2018,Epileptic Seizure Prediction Using Big Data and Deep Learning: Toward a Mobile System.
2018,Feasibility of large-scale deployment of multiple wearable sensors in Parkinson's disease.
2020,A Wearable Textile 2D Touchpad Sensor Based on Screen-Printing Technology.
2020,Frequency-Specific Functional Connectivity Density as an Effective Biomarker for Adolescent Generalized Anxiety Disorder.
2018,Estimation of Symptom Severity During Chemotherapy From Passively Sensed Data: Exploratory Study.
2020,A Micro-Pressure Sensing Method Based on the Micropatterned Electrodes Filled with the Microspheres.
2018,Extraction and Analysis of Respiratory Motion Using Wearable Inertial Sensor System during Trunk Motion.
2018,"Sensors and Biosensors for C-Reactive Protein, Temperature and pH, and Their Applications for Monitoring Wound Healing: A Review."
2018,Sulfophenyl-Functionalized Reduced Graphene Oxide Networks on Electrospun 3D Scaffold for Ultrasensitive NO₂ Gas Sensor.
2018,"Design, characterisation and evaluation of a soft robotic sock device on healthy subjects for assisted ankle rehabilitation."
2019,Ultrafast all-climate aluminum-graphene battery with quarter-million cycle life.
2020,Spectro-Temporal Electrocardiogram Analysis for Noise-Robust Heart Rate and Heart Rate Variability Measurement.
2020,Ambulatory electrocardiogram monitoring devices for evaluating transient loss of consciousness or other related symptoms.
2019,Miniaturized Planar Room Temperature Ionic Liquid Electrochemical Gas Sensor for Rapid Multiple Gas Pollutants Monitoring.
2018,"The hybrid assisted limb (HAL) for Care Support, a motion assisting robot providing exoskeletal lumbar support, can potentially reduce lumbar load in repetitive snow-shoveling movements."
2018,Patients with chronic peripheral vestibular hypofunction compared to healthy subjects exhibit differences in gaze and gait behaviour when walking on stairs and ramps.
2018,Laser Direct Writing and Selective Metallization of Metallic Circuits for Integrated Wireless Devices.
2018,Ventricular tachycardia successfully treated with wearable cardioverter-defibrillator.
2020,Innovative modeling of naturalistic driving data: Inference and prediction.
2020,Incorporating patient-reported symptom assessments into routine care for people with chronic kidney disease.
2020,Monitoring Energy Expenditure Using a Multi-Sensor Device-Applications and Limitations of the SenseWear Armband in Athletic Populations.
2018,Towards remote monitoring of Parkinson's disease tremor using wearable motion capture systems.
2018,"Smart watch, smarter EDSS: Improving disability assessment in multiple sclerosis clinical practice."
2018,Personalized Health Monitoring System for Managing Well-Being in Rural Areas.
2020,A Bayesian Assessment of Real-World Behavior During Multitasking.
2019,Ultrasensitive and Highly Stable Resistive Pressure Sensors with Biomaterial-Incorporated Interfacial Layers for Wearable Health-Monitoring and Human-Machine Interfaces.
2018,"Biomimetic elastomeric, conductive and biodegradable polycitrate-based nanocomposites for guiding myogenic differentiation and skeletal muscle regeneration."
2018,Digital health and perioperative care.
2018,Chemically Designed Metallic/Insulating Hybrid Nanostructures with Silver Nanocrystals for Highly Sensitive Wearable Pressure Sensors.
2020,Wearable Devices for Caloric Intake Assessment: State of Art and Future Developments.
2020,Ultra-Stretchable Piezoelectric Nanogenerators via Large-Scale Aligned Fractal Inspired Micro/Nanofibers.
2018,Performance Evaluation of Bluetooth Low Energy: A Systematic Review.
2019,Infrared actuation-induced simultaneous reconfiguration of surface color and morphology for soft robotics.
2018,ZikaPLAN: Zika Preparedness Latin American Network.
2019,"[Patients with a wearable cardioverter-defibrillator (WCD) : Prescription, function and rehabilitation support]."
2019,All-nanotube stretchable supercapacitor with low equivalent series resistance.
2019,"A Smartphone App to Reduce Sugar-Sweetened Beverage Consumption Among Young Adults in Australian Remote Indigenous Communities: Design, Formative Evaluation and User-Testing."
2018,Graphene paper supported MoS<sub>2</sub> nanocrystals monolayer with Cu submicron-buds: High-performance flexible platform for sensing in sweat.
2018,Modular Bayesian Networks with Low-Power Wearable Sensors for Recognizing Eating Activities.
2018,Position Tracking During Human Walking Using an Integrated Wearable Sensing System.
2018,Home Camera-Based Fall Detection System for the Elderly.
2018,Real-Time Monitoring in Home-Based Cardiac Rehabilitation Using Wrist-Worn Heart Rate Devices.
2020,Toward research-tested mobile health interventions to prevent diabetes and cardiovascular disease among persons with pre-diabetes.
2018,Surface Strain Redistribution on Structured Microfibers to Enhance Sensitivity of Fiber-Shaped Stretchable Strain Sensors.
2018,A Carbonyl Compound-Based Flexible Cathode with Superior Rate Performance and Cyclic Stability for Flexible Lithium-Ion Batteries.
2018,Fallen leaves derived honeycomb-like porous carbon as a metal-free and low-cost counter electrode for dye-sensitized solar cells with excellent tri-iodide reduction.
2018,From dead leaves to sustainable organic resistive switching memory.
2019,The relationship between gait dynamics and future cognitive decline: a prospective pilot study in geriatric patients.
2018,"Self-regulated use of a wearable activity sensor is not associated with improvements in physical activity, cardiometabolic risk or subjective health status."
2019,Wrist Accelerometry for Physical Activity Measurement in Individuals With Spinal Cord Injury-A Need for Individually Calibrated Cut-Points.
2018,Textile Inspired Lithium-Oxygen Battery Cathode with Decoupled Oxygen and Electrolyte Pathways.
2018,A service concept and tools to improve maternal and newborn health in Nigeria and Uganda.
2018,Impact of an Electronic Health Record-Integrated Personal Health Record on Patient Participation in Health Care: Development and Randomized Controlled Trial of MyHealthKeeper.
2018,Texting while walking differently alters gait patterns in people with multiple sclerosis and healthy individuals.
2019,"Evaluation of a wireless, portable, wearable multi-parameter vital signs monitor in hospitalized neurological and neurosurgical patients."
2018,Preparing for the Future of Rare Diseases.
2020,The PhysioCam: A Novel Non-Contact Sensor to Measure Heart Rate Variability in Clinical and Field Applications.
2020,Toward Wearable Energy Storage Devices: Paper-Based Biofuel Cells based on a Screen-Printing Array Structure.
2018,Core-Shell-Yarn-Based Triboelectric Nanogenerator Textiles as Power Cloths.
2018,Design of a wearable and shape-memory fibriform sensor for the detection of multimodal deformation.
2018,"Weavable and Highly Efficient Organic Light-Emitting Fibers for Wearable Electronics: A Scalable, Low-Temperature Process."
2018,Stretchable Fluorescent Polyfluorene/Acrylonitrile Butadiene Rubber Blend Electrospun Fibers through Physical Interaction and Geometrical Confinement.
2018,Facilitated Oxygen Chemisorption in Heteroatom-Doped Carbon for Improved Oxygen Reaction Activity in All-Solid-State Zinc-Air Batteries.
2018,Highly Deformable and See-Through Polymer Light-Emitting Diodes with All-Conducting-Polymer Electrodes.
2018,Atomically Thin Mesoporous Co<sub>3</sub> O<sub>4</sub> Layers Strongly Coupled with N-rGO Nanosheets as High-Performance Bifunctional Catalysts for 1D Knittable Zinc-Air Batteries.
2019,A 3D-Printed Sensor for Monitoring Biosignals in Small Animals.
2018,Mapping Sensory Spots for Moderate Temperatures on the Back of Hand.
2019,"Recent Progress of Textile-Based Wearable Electronics: A Comprehensive Review of Materials, Devices, and Applications."
2019,Interface Engineering with MoS<sub>2</sub> -Pd Nanoparticles Hybrid Structure for a Low Voltage Resistive Switching Memory.
2018,"Highly Stretchable and Reliable, Transparent and Conductive Entangled Graphene Mesh Networks."
2018,3D Printing of Living Responsive Materials and Devices.
2020,"Validity, reliability and feasibility of commercially available activity trackers in physical therapy for people with a chronic disease: a study protocol of a mixed methods research."
2018,All-Graphene-Based Highly Flexible Noncontact Electronic Skin.
2020,Wearable step counting using a force myography-based ankle strap.
2019,Stretchable Ti<sub>3</sub>C<sub>2</sub>T<sub>x</sub> MXene/Carbon Nanotube Composite Based Strain Sensor with Ultrahigh Sensitivity and Tunable Sensing Range.
2020,Use of wearable devices for post-discharge monitoring of ICU patients: a feasibility study.
2019,Effectiveness of individual counseling and activity monitors to promote physical activity among university students.
2019,Editorial Commentary: Technical Skill in Arthroscopic Simulation Training: Are Wearable Motion Sensors a Step Forward?
2018,Exploring innovative radiation shielding approaches in space: A material and design study for a wearable radiation protection spacesuit.
2019,A hybrid strain and thermal energy harvester based on an infra-red sensitive Er<sup>3+</sup> modified poly(vinylidene fluoride) ferroelectret structure.
2018,Organic Electronics for Point-of-Care Metabolite Monitoring.
2019,Toward Wearable Self-Charging Power Systems: The Integration of Energy-Harvesting and Storage Devices.
2018,A Li-Air Battery with Ultralong Cycle Life in Ambient Air.
2019,Nanomaterial-Enabled Wearable Sensors for Healthcare.
2018,Styling without shedding: Novel topical formula reduces hair shedding by contracting the arrector pili muscle.
2019,Head-up display may facilitate safe keyhole surgery for cerebral aneurysm clipping.
2019,In vitro trials of a wearable artificial kidney (WAK).
2017,Oxycodone Ingestion Patterns in Acute Fracture Pain With Digital Pills.
2018,Multifunctional Moth-Eye TiO<sub>2</sub>/PDMS Pads with High Transmittance and UV Filtering.
2018,Highly Stretchable and Transparent Electromagnetic Interference Shielding Film Based on Silver Nanowire Percolation Network for Wearable Electronics Applications.
2018,IMU-Based Gait Recognition Using Convolutional Neural Networks and Multi-Sensor Fusion.
2018,An Advanced Hybrid Technique of DCS and JSRC for Telemonitoring of Multi-Sensor Gait Pattern.
2018,Centimeter-Long Single-Crystalline Si Nanowires.
2018,Scalable Production of Graphene-Based Wearable E-Textiles.
2020,Wearable biosensors to monitor disability in multiple sclerosis.
2018,Gait performance and foot pressure distribution during wearable robot-assisted gait in elderly adults.
2018,Real-time continuous recognition of knee motion using multi-channel mechanomyography signals detected on clothes.
2018,Highly Efficient Thin-Film Transistor via Cross-Linking of 1T Edge Functional 2H Molybdenum Disulfides.
2018,"Superlight, Mechanically Flexible, Thermally Superinsulating, and Antifrosting Anisotropic Nanocomposite Foam Based on Hierarchical Graphene Oxide Assembly."
2018,Chemical Welding on Semimetallic TiS<sub>2</sub> Nanosheets for High-Performance Flexible n-Type Thermoelectric Films.
2018,Preliminary Assessment of a Compliant Gait Exoskeleton.
2020,Wearable cardioverter defibrillators for the prevention of sudden cardiac arrest: a health technology assessment and patient focus group study.
2018,Fluid-driven origami-inspired artificial muscles.
2018,The wearable cardioverter defibrillator as a bridge to reimplantation in patients with ICD or CRT-D-related infections.
2018,Electronic Modulation of Electrocatalytically Active Center of Cu<sub>7</sub>S<sub>4</sub> Nanodisks by Cobalt-Doping for Highly Efficient Oxygen Evolution Reaction.
2018,Large-area potassium-doped highly conductive graphene films for electromagnetic interference shielding.
2018,"NiCo<sub>2</sub>S<sub>4</sub> nanosheet-decorated 3D, porous Ni film@Ni wire electrode materials for all solid-state asymmetric supercapacitor applications."
2018,Toward Using a Smartwatch to Monitor Frailty in a Hospital Setting: Using a Single Wrist-Wearable Sensor to Assess Frailty in Bedbound Inpatients.
2018,Physiological monitoring for healthy military personnel.
2019,"Combining ecological momentary assessment with objective, ambulatory measures of behavior and physiology in substance-use research."
2019,Relationship between objectively measured sedentary behavior and health outcomes in schizophrenia patients: The PsychiActive project.
2018,&quot;Social Networkout&quot;: Connecting Social Features of Wearable Fitness Trackers with Physical Exercise.
2019,Temporal compression in episodic memory for real-life events.
2018,Proteomic Characterization of Dermal Interstitial Fluid Extracted Using a Novel Microneedle-Assisted Technique.
2018,Rational and green synthesis of novel two-dimensional WS<sub>2</sub>/MoS<sub>2</sub> heterojunction via direct exfoliation in ethanol-water targeting advanced visible-light-responsive photocatalytic performance.
2018,Innovations and pitfalls in the use of wearable devices in the prevention and rehabilitation of running related injuries.
2019,"Is the Relationship Between Stride Length, Frequency, and Velocity Influenced by Running on a Treadmill or Overground?"
2018,Physical activity and activity space in patients with pulmonary fibrosis not prescribed supplemental oxygen.
2018,Wearable high-performance supercapacitors based on Ni-coated cotton textile with low-crystalline Ni-Al layered double hydroxide nanoparticles.
2018,Wearable Stretch Sensors for Motion Measurement of the Wrist Joint Based on Dielectric Elastomers.
2018,MXene: a potential candidate for yarn supercapacitors.
2020,An Individual Finger Gesture Recognition System Based on Motion-Intent Analysis Using Mechanomyogram Signal.
2019,"Ultrastretchable Graphene-Based Molecular Barriers for Chemical Protection, Detection, and Actuation."
2019,Carbon Necklace Incorporated Electroactive Reservoir Constructing Flexible Papers for Advanced Lithium-Ion Batteries.
2018,Monitoring physical activity after a cardiovascular event: What is 'fit' for purpose?
2019,Recent Advances in Flexible/Stretchable Supercapacitors for Wearable Electronics.
2018,[VR and AR Applications in Medical Practice and Education].
2020,A &quot;Wearable&quot; Test for Maximum Aerobic Power: Real-Time Analysis of a 60-m Sprint Performance and Heart Rate Off-Kinetics.
2020,The Myosuit: Bi-articular Anti-gravity Exosuit That Reduces Hip Extensor Activity in Sitting Transfers.
2018,Influence of probe pressure on diffuse reflectance spectra of human skin measured in vivo.
2018,Analysis of Biosignals During Immersion in Computer Games.
2018,Ultraflexible and tailorable all-solid-state supercapacitors using polyacrylamide-based hydrogel electrolyte with high ionic conductivity.
2019,Validation of the VERT wearable jump monitor device in elite youth volleyball players.
2019,Continuous ambulatory hand force monitoring during manual materials handling using instrumented force shoes and an inertial motion capture suit.
2018,The usefulness and actual use of wearable devices among the elderly population.
2018,In Memoriam: Paolo Cappa.
2018,Skeleton/skin structured (RGO/CNTs)@PANI composite fiber electrodes with excellent mechanical and electrochemical performance for all-solid-state symmetric supercapacitors.
2019,Wearable Nanoplasmonic Patch Detecting Sun/UV Exposure.
2018,Making Clothing Smarter: Rita Paradiso of Smartex is Engineering Clothes That Can Monitor a Wearer?s Condition.
2018,Streaming data from a smartphone application: A new approach to mapping health during travel.
2019,Outcome of Patients With In-Hospital Ventricular Tachycardia and Ventricular Fibrillation Arrest While Using a Wearable Cardioverter Defibrillator.
2019,Epidermal Microfluidic Electrochemical Detection System: Enhanced Sweat Sampling and Metabolite Detection.
2018,Estimating Stair Running Performance Using Inertial Sensors.
2018,WearETE: A Scalable Wearable E-Textile Triboelectric Energy Harvesting System for Human Motion Scavenging.
2019,"Flexible, Stretchable, and Transparent Planar Microsupercapacitors Based on 3D Porous Laser-Induced Graphene."
2018,Artificial Walking Technologies to Improve Gait in Cerebral Palsy: Multichannel Neuromuscular Stimulation.
2019,"First Experiences With a Wearable Multisensor Device in a Noninvasive Continuous Glucose Monitoring Study at Home, Part II: The Investigators' View."
2018,"DEEP-SEE: Joint Object Detection, Tracking and Recognition with Application to Visually Impaired Navigational Assistance."
